fairness,electorate_size,clusters,cluster_std,electoral_system,apathy_prob,candidates,issues
0.915,25000,10,1,plurality,0.01,6,22
0.63,25000,10,1,plurality,0.01,7,2
0.833,25000,10,1,plurality,0.01,7,12
0.891,25000,10,1,plurality,0.01,7,22
0.906,25000,10,1,plurality,0.01,8,2
0.868,25000,10,1,plurality,0.01,8,12
0.872,25000,10,1,plurality,0.01,8,22
0.742,25000,10,1,plurality,0.01,9,2
0.932,25000,10,1,plurality,0.01,9,12
0.849,25000,10,1,plurality,0.01,9,22
0.992,25000,10,1,plurality,0.01,10,2
0.754,25000,10,1,plurality,0.01,10,12
0.77,25000,10,1,plurality,0.01,10,22
0.874,25000,10,1,plurality,0.05,2,2
0.954,25000,10,1,plurality,0.05,2,12
1.014,25000,10,1,plurality,0.05,2,22
0.897,25000,10,1,plurality,0.05,3,2
0.883,25000,10,1,plurality,0.05,3,12
0.961,25000,10,1,plurality,0.05,3,22
0.89,25000,10,1,plurality,0.05,4,2
0.867,25000,10,1,plurality,0.05,4,12
0.97,25000,10,1,plurality,0.05,4,22
0.775,25000,10,1,plurality,0.05,5,2
0.937,25000,10,1,plurality,0.05,5,12
0.991,25000,10,1,plurality,0.05,5,22
0.996,25000,10,1,plurality,0.05,6,2
0.861,25000,10,1,plurality,0.05,6,12
0.912,25000,10,1,plurality,0.05,6,22
1.003,25000,10,1,plurality,0.05,7,2
0.721,25000,10,1,plurality,0.05,7,12
0.871,25000,10,1,plurality,0.05,7,22
0.757,25000,10,1,plurality,0.05,8,2
0.819,25000,10,1,plurality,0.05,8,12
0.871,25000,10,1,plurality,0.05,8,22
0.774,25000,10,1,plurality,0.05,9,2
0.896,25000,10,1,plurality,0.05,9,12
0.813,25000,10,1,plurality,0.05,9,22
0.815,25000,10,1,plurality,0.05,10,2
0.883,25000,10,1,plurality,0.05,10,12
0.764,25000,10,1,plurality,0.05,10,22
0.863,25000,10,2,majority,0.0,2,2
0.941,25000,10,2,majority,0.0,2,12
0.979,25000,10,2,majority,0.0,2,22
0.81,25000,10,2,majority,0.0,3,2
0.938,25000,10,2,majority,0.0,3,12
0.987,25000,10,2,majority,0.0,3,22
0.999,25000,10,2,majority,0.0,4,2
0.858,25000,10,2,majority,0.0,4,12
0.962,25000,10,2,majority,0.0,4,22
0.833,25000,10,2,majority,0.0,5,2
0.826,25000,10,2,majority,0.0,5,12
0.93,25000,10,2,majority,0.0,5,22
0.563,25000,10,2,majority,0.0,6,2
0.804,25000,10,2,majority,0.0,6,12
0.88,25000,10,2,majority,0.0,6,22
0.738,25000,10,2,majority,0.0,7,2
0.818,25000,10,2,majority,0.0,7,12
0.752,25000,10,2,majority,0.0,7,22
0.632,25000,10,2,majority,0.0,8,2
0.869,25000,10,2,majority,0.0,8,12
0.85,25000,10,2,majority,0.0,8,22
0.557,25000,10,2,majority,0.0,9,2
0.802,25000,10,2,majority,0.0,9,12
0.796,25000,10,2,majority,0.0,9,22
0.599,25000,10,2,majority,0.0,10,2
0.831,25000,10,2,majority,0.0,10,12
0.676,25000,10,2,majority,0.0,10,22
0.894,25000,10,2,majority,0.01,2,2
0.989,25000,10,2,majority,0.01,2,12
0.934,25000,10,2,majority,0.01,2,22
0.637,25000,10,2,majority,0.01,3,2
0.701,25000,10,2,majority,0.01,3,12
0.893,25000,10,2,majority,0.01,3,22
0.782,25000,10,2,majority,0.01,4,2
0.839,25000,10,2,majority,0.01,4,12
0.912,25000,10,2,majority,0.01,4,22
1.053,25000,10,2,majority,0.01,5,2
0.791,25000,10,2,majority,0.01,5,12
0.859,25000,10,2,majority,0.01,5,22
0.634,25000,10,2,majority,0.01,6,2
0.743,25000,10,2,majority,0.01,6,12
0.745,25000,10,2,majority,0.01,6,22
0.688,25000,10,2,majority,0.01,7,2
0.841,25000,10,2,majority,0.01,7,12
0.719,25000,10,2,majority,0.01,7,22
0.691,25000,10,2,majority,0.01,8,2
0.832,25000,10,2,majority,0.01,8,12
0.874,25000,10,2,majority,0.01,8,22
0.733,25000,10,2,majority,0.01,9,2
0.784,25000,10,2,majority,0.01,9,12
0.678,25000,10,2,majority,0.01,9,22
0.637,25000,10,2,majority,0.01,10,2
0.772,25000,10,2,majority,0.01,10,12
0.781,25000,10,2,majority,0.01,10,22
0.952,25000,10,2,majority,0.05,2,2
0.955,25000,10,2,majority,0.05,2,12
0.989,25000,10,2,majority,0.05,2,22
0.88,25000,10,2,majority,0.05,3,2
0.804,25000,10,2,majority,0.05,3,12
0.992,25000,10,2,majority,0.05,3,22
0.804,25000,10,2,majority,0.05,4,2
0.933,25000,10,2,majority,0.05,4,12
0.937,25000,10,2,majority,0.05,4,22
0.734,25000,10,2,majority,0.05,5,2
0.852,25000,10,2,majority,0.05,5,12
0.904,25000,10,2,majority,0.05,5,22
0.915,25000,10,2,majority,0.05,6,2
0.816,25000,10,2,majority,0.05,6,12
0.731,25000,10,2,majority,0.05,6,22
0.884,25000,10,2,majority,0.05,7,2
0.775,25000,10,2,majority,0.05,7,12
0.89,25000,10,2,majority,0.05,7,22
0.739,25000,10,2,majority,0.05,8,2
0.797,25000,10,2,majority,0.05,8,12
0.752,25000,10,2,majority,0.05,8,22
0.632,25000,10,2,majority,0.05,9,2
0.679,25000,10,2,majority,0.05,9,12
0.829,25000,10,2,majority,0.05,9,22
0.708,25000,10,2,majority,0.05,10,2
0.83,25000,10,2,majority,0.05,10,12
0.786,25000,10,2,majority,0.05,10,22
0.864,25000,10,2,plurality,0.0,2,2
1.015,25000,10,2,plurality,0.0,2,12
1.035,25000,10,2,plurality,0.0,2,22
0.83,25000,10,2,plurality,0.0,3,2
1.001,25000,10,2,plurality,0.0,3,12
0.991,25000,10,2,plurality,0.0,3,22
0.78,25000,10,2,plurality,0.0,4,2
0.941,25000,10,2,plurality,0.0,4,12
0.852,25000,10,2,plurality,0.0,4,22
0.886,25000,10,2,plurality,0.0,5,2
0.89,25000,10,2,plurality,0.0,5,12
0.834,25000,10,2,plurality,0.0,5,22
0.996,25000,10,2,plurality,0.0,6,2
0.892,25000,10,2,plurality,0.0,6,12
0.956,25000,10,2,plurality,0.0,6,22
0.637,25000,10,2,plurality,0.0,7,2
0.857,25000,10,2,plurality,0.0,7,12
0.844,25000,10,2,plurality,0.0,7,22
0.796,25000,10,2,plurality,0.0,8,2
0.844,25000,10,2,plurality,0.0,8,12
0.892,25000,10,2,plurality,0.0,8,22
0.917,25000,10,2,plurality,0.0,9,2
0.877,25000,10,2,plurality,0.0,9,12
0.877,25000,10,2,plurality,0.0,9,22
0.774,25000,10,2,plurality,0.0,10,2
0.736,25000,10,2,plurality,0.0,10,12
0.775,25000,10,2,plurality,0.0,10,22
0.856,25000,10,2,plurality,0.01,2,2
1.01,25000,10,2,plurality,0.01,2,12
0.996,25000,10,2,plurality,0.01,2,22
0.868,25000,10,2,plurality,0.01,3,2
0.933,25000,10,2,plurality,0.01,3,12
0.959,25000,10,2,plurality,0.01,3,22
0.918,25000,10,2,plurality,0.01,4,2
0.837,25000,10,2,plurality,0.01,4,12
0.959,25000,10,2,plurality,0.01,4,22
0.983,25000,10,2,plurality,0.01,5,2
0.874,25000,10,2,plurality,0.01,5,12
0.991,25000,10,2,plurality,0.01,5,22
0.693,25000,10,2,plurality,0.01,6,2
0.827,25000,10,2,plurality,0.01,6,12
0.84,25000,10,2,plurality,0.01,6,22
0.717,25000,10,2,plurality,0.01,7,2
0.878,25000,10,2,plurality,0.01,7,12
0.925,25000,10,2,plurality,0.01,7,22
0.55,25000,10,2,plurality,0.01,8,2
0.82,25000,10,2,plurality,0.01,8,12
0.863,25000,10,2,plurality,0.01,8,22
0.842,25000,10,2,plurality,0.01,9,2
0.895,25000,10,2,plurality,0.01,9,12
0.867,25000,10,2,plurality,0.01,9,22
0.861,25000,10,2,plurality,0.01,10,2
0.791,25000,10,2,plurality,0.01,10,12
0.769,25000,10,2,plurality,0.01,10,22
0.882,25000,10,2,plurality,0.05,2,2
1.006,25000,10,2,plurality,0.05,2,12
1.018,25000,10,2,plurality,0.05,2,22
0.702,25000,10,2,plurality,0.05,3,2
0.917,25000,10,2,plurality,0.05,3,12
1.011,25000,10,2,plurality,0.05,3,22
1.025,25000,10,2,plurality,0.05,4,2
0.943,25000,10,2,plurality,0.05,4,12
0.914,25000,10,2,plurality,0.05,4,22
0.684,25000,10,2,plurality,0.05,5,2
0.883,25000,10,2,plurality,0.05,5,12
0.948,25000,10,2,plurality,0.05,5,22
0.773,25000,10,2,plurality,0.05,6,2
0.917,25000,10,2,plurality,0.05,6,12
0.867,25000,10,2,plurality,0.05,6,22
0.827,25000,10,2,plurality,0.05,7,2
0.867,25000,10,2,plurality,0.05,7,12
0.816,25000,10,2,plurality,0.05,7,22
0.86,25000,10,2,plurality,0.05,8,2
0.798,25000,10,2,plurality,0.05,8,12
0.846,25000,10,2,plurality,0.05,8,22
1.015,25000,10,2,plurality,0.05,9,2
0.943,25000,10,2,plurality,0.05,9,12
0.878,25000,10,2,plurality,0.05,9,22
0.622,25000,10,2,plurality,0.05,10,2
0.735,25000,10,2,plurality,0.05,10,12
0.87,25000,10,2,plurality,0.05,10,22
0.853,25000,10,3,majority,0.0,2,2
1.017,25000,10,3,majority,0.0,2,12
0.967,25000,10,3,majority,0.0,2,22
0.727,25000,10,3,majority,0.0,3,2
0.967,25000,10,3,majority,0.0,3,12
0.947,25000,10,3,majority,0.0,3,22
1.022,25000,10,3,majority,0.0,4,2
0.92,25000,10,3,majority,0.0,4,12
0.89,25000,10,3,majority,0.0,4,22
0.878,25000,10,3,majority,0.0,5,2
0.896,25000,10,3,majority,0.0,5,12
0.869,25000,10,3,majority,0.0,5,22
0.808,25000,10,3,majority,0.0,6,2
0.876,25000,10,3,majority,0.0,6,12
0.772,25000,10,3,majority,0.0,6,22
0.712,25000,10,3,majority,0.0,7,2
0.833,25000,10,3,majority,0.0,7,12
0.774,25000,10,3,majority,0.0,7,22
0.806,25000,10,3,majority,0.0,8,2
0.825,25000,10,3,majority,0.0,8,12
0.768,25000,10,3,majority,0.0,8,22
0.981,25000,10,3,majority,0.0,9,2
0.74,25000,10,3,majority,0.0,9,12
0.765,25000,10,3,majority,0.0,9,22
0.736,25000,10,3,majority,0.0,10,2
0.848,25000,10,3,majority,0.0,10,12
0.759,25000,10,3,majority,0.0,10,22
0.907,25000,10,3,majority,0.01,2,2
0.952,25000,10,3,majority,0.01,2,12
0.963,25000,10,3,majority,0.01,2,22
0.732,25000,10,3,majority,0.01,3,2
0.886,25000,10,3,majority,0.01,3,12
0.957,25000,10,3,majority,0.01,3,22
0.712,25000,10,3,majority,0.01,4,2
0.855,25000,10,3,majority,0.01,4,12
0.9,25000,10,3,majority,0.01,4,22
1.125,25000,10,3,majority,0.01,5,2
0.883,25000,10,3,majority,0.01,5,12
0.901,25000,10,3,majority,0.01,5,22
0.85,25000,10,3,majority,0.01,6,2
0.749,25000,10,3,majority,0.01,6,12
0.898,25000,10,3,majority,0.01,6,22
0.647,25000,10,3,majority,0.01,7,2
0.919,25000,10,3,majority,0.01,7,12
0.778,25000,10,3,majority,0.01,7,22
0.995,25000,10,3,majority,0.01,8,2
0.889,25000,10,3,majority,0.01,8,12
0.864,25000,10,3,majority,0.01,8,22
0.531,25000,10,3,majority,0.01,9,2
0.854,25000,10,3,majority,0.01,9,12
0.772,25000,10,3,majority,0.01,9,22
0.939,25000,10,3,majority,0.01,10,2
0.821,25000,10,3,majority,0.01,10,12
0.807,25000,10,3,majority,0.01,10,22
0.815,25000,10,3,majority,0.05,2,2
0.995,25000,10,3,majority,0.05,2,12
1.02,25000,10,3,majority,0.05,2,22
0.809,25000,10,3,majority,0.05,3,2
0.999,25000,10,3,majority,0.05,3,12
0.92,25000,10,3,majority,0.05,3,22
0.776,25000,10,3,majority,0.05,4,2
0.956,25000,10,3,majority,0.05,4,12
0.93,25000,10,3,majority,0.05,4,22
0.972,25000,10,3,majority,0.05,5,2
0.711,25000,10,3,majority,0.05,5,12
0.83,25000,10,3,majority,0.05,5,22
0.893,25000,10,3,majority,0.05,6,2
0.814,25000,10,3,majority,0.05,6,12
0.873,25000,10,3,majority,0.05,6,22
0.841,25000,10,3,majority,0.05,7,2
0.916,25000,10,3,majority,0.05,7,12
0.837,25000,10,3,majority,0.05,7,22
0.621,25000,10,3,majority,0.05,8,2
0.878,25000,10,3,majority,0.05,8,12
0.787,25000,10,3,majority,0.05,8,22
0.842,25000,10,3,majority,0.05,9,2
0.759,25000,10,3,majority,0.05,9,12
0.878,25000,10,3,majority,0.05,9,22
0.755,25000,10,3,majority,0.05,10,2
0.827,25000,10,3,majority,0.05,10,12
0.714,25000,10,3,majority,0.05,10,22
0.845,25000,10,3,plurality,0.0,2,2
0.979,25000,10,3,plurality,0.0,2,12
0.994,25000,10,3,plurality,0.0,2,22
0.891,25000,10,3,plurality,0.0,3,2
0.928,25000,10,3,plurality,0.0,3,12
0.933,25000,10,3,plurality,0.0,3,22
0.792,25000,10,3,plurality,0.0,4,2
0.994,25000,10,3,plurality,0.0,4,12
0.93,25000,10,3,plurality,0.0,4,22
1.011,25000,10,3,plurality,0.0,5,2
0.875,25000,10,3,plurality,0.0,5,12
0.942,25000,10,3,plurality,0.0,5,22
0.826,25000,10,3,plurality,0.0,6,2
0.902,25000,10,3,plurality,0.0,6,12
0.923,25000,10,3,plurality,0.0,6,22
0.699,25000,10,3,plurality,0.0,7,2
0.838,25000,10,3,plurality,0.0,7,12
0.867,25000,10,3,plurality,0.0,7,22
0.881,25000,10,3,plurality,0.0,8,2
0.89,25000,10,3,plurality,0.0,8,12
0.86,25000,10,3,plurality,0.0,8,22
1.053,25000,10,3,plurality,0.0,9,2
0.821,25000,10,3,plurality,0.0,9,12
0.861,25000,10,3,plurality,0.0,9,22
0.884,25000,10,3,plurality,0.0,10,2
0.945,25000,10,3,plurality,0.0,10,12
0.857,25000,10,3,plurality,0.0,10,22
0.984,25000,10,3,plurality,0.01,2,2
0.965,25000,10,3,plurality,0.01,2,12
0.997,25000,10,3,plurality,0.01,2,22
0.975,25000,10,3,plurality,0.01,3,2
0.898,25000,10,3,plurality,0.01,3,12
0.998,25000,10,3,plurality,0.01,3,22
0.801,25000,10,3,plurality,0.01,4,2
0.887,25000,10,3,plurality,0.01,4,12
0.948,25000,10,3,plurality,0.01,4,22
0.677,25000,10,3,plurality,0.01,5,2
0.928,25000,10,3,plurality,0.01,5,12
0.939,25000,10,3,plurality,0.01,5,22
0.931,25000,10,3,plurality,0.01,6,2
0.812,25000,10,3,plurality,0.01,6,12
0.981,25000,10,3,plurality,0.01,6,22
1.006,25000,10,3,plurality,0.01,7,2
0.892,25000,10,3,plurality,0.01,7,12
0.889,25000,10,3,plurality,0.01,7,22
0.794,25000,10,3,plurality,0.01,8,2
0.888,25000,10,3,plurality,0.01,8,12
0.868,25000,10,3,plurality,0.01,8,22
0.93,25000,10,3,plurality,0.01,9,2
0.793,25000,10,3,plurality,0.01,9,12
0.868,25000,10,3,plurality,0.01,9,22
1.046,25000,10,3,plurality,0.01,10,2
0.786,25000,10,3,plurality,0.01,10,12
0.876,25000,10,3,plurality,0.01,10,22
0.818,25000,10,3,plurality,0.05,2,2
1.006,25000,10,3,plurality,0.05,2,12
0.995,25000,10,3,plurality,0.05,2,22
0.894,25000,10,3,plurality,0.05,3,2
0.938,25000,10,3,plurality,0.05,3,12
1.006,25000,10,3,plurality,0.05,3,22
0.884,25000,10,3,plurality,0.05,4,2
0.924,25000,10,3,plurality,0.05,4,12
0.946,25000,10,3,plurality,0.05,4,22
0.835,25000,10,3,plurality,0.05,5,2
0.858,25000,10,3,plurality,0.05,5,12
0.906,25000,10,3,plurality,0.05,5,22
0.887,25000,10,3,plurality,0.05,6,2
0.822,25000,10,3,plurality,0.05,6,12
0.895,25000,10,3,plurality,0.05,6,22
1.036,25000,10,3,plurality,0.05,7,2
0.906,25000,10,3,plurality,0.05,7,12
0.931,25000,10,3,plurality,0.05,7,22
1.158,25000,10,3,plurality,0.05,8,2
0.872,25000,10,3,plurality,0.05,8,12
0.874,25000,10,3,plurality,0.05,8,22
1.012,25000,10,3,plurality,0.05,9,2
0.818,25000,10,3,plurality,0.05,9,12
0.928,25000,10,3,plurality,0.05,9,22
0.939,25000,10,3,plurality,0.05,10,2
0.869,25000,10,3,plurality,0.05,10,12
0.784,25000,10,3,plurality,0.05,10,22
0.919,25000,25,1,majority,0.0,2,2
0.986,25000,25,1,majority,0.0,2,12
1.028,25000,25,1,majority,0.0,2,22
0.816,25000,25,1,majority,0.0,3,2
0.967,25000,25,1,majority,0.0,3,12
0.964,25000,25,1,majority,0.0,3,22
0.768,25000,25,1,majority,0.0,4,2
0.885,25000,25,1,majority,0.0,4,12
0.919,25000,25,1,majority,0.0,4,22
0.726,25000,25,1,majority,0.0,5,2
0.925,25000,25,1,majority,0.0,5,12
0.875,25000,25,1,majority,0.0,5,22
0.634,25000,25,1,majority,0.0,6,2
0.851,25000,25,1,majority,0.0,6,12
0.909,25000,25,1,majority,0.0,6,22
0.726,25000,25,1,majority,0.0,7,2
0.884,25000,25,1,majority,0.0,7,12
0.916,25000,25,1,majority,0.0,7,22
0.572,25000,25,1,majority,0.0,8,2
0.828,25000,25,1,majority,0.0,8,12
0.887,25000,25,1,majority,0.0,8,22
0.763,25000,25,1,majority,0.0,9,2
0.815,25000,25,1,majority,0.0,9,12
0.715,25000,25,1,majority,0.0,9,22
0.711,25000,25,1,majority,0.0,10,2
0.757,25000,25,1,majority,0.0,10,12
0.761,25000,25,1,majority,0.0,10,22
0.871,25000,25,1,majority,0.01,2,2
0.995,25000,25,1,majority,0.01,2,12
0.991,25000,25,1,majority,0.01,2,22
0.729,25000,25,1,majority,0.01,3,2
0.981,25000,25,1,majority,0.01,3,12
0.985,25000,25,1,majority,0.01,3,22
0.995,25000,25,1,majority,0.01,4,2
0.793,25000,25,1,majority,0.01,4,12
0.941,25000,25,1,majority,0.01,4,22
0.796,25000,25,1,majority,0.01,5,2
0.85,25000,25,1,majority,0.01,5,12
0.881,25000,25,1,majority,0.01,5,22
0.743,25000,25,1,majority,0.01,6,2
0.925,25000,25,1,majority,0.01,6,12
0.851,25000,25,1,majority,0.01,6,22
0.734,25000,25,1,majority,0.01,7,2
0.912,25000,25,1,majority,0.01,7,12
0.887,25000,25,1,majority,0.01,7,22
0.577,25000,25,1,majority,0.01,8,2
0.815,25000,25,1,majority,0.01,8,12
0.881,25000,25,1,majority,0.01,8,22
0.835,25000,25,1,majority,0.01,9,2
0.848,25000,25,1,majority,0.01,9,12
0.901,25000,25,1,majority,0.01,9,22
0.633,25000,25,1,majority,0.01,10,2
0.786,25000,25,1,majority,0.01,10,12
0.718,25000,25,1,majority,0.01,10,22
0.886,25000,25,1,majority,0.05,2,2
0.957,25000,25,1,majority,0.05,2,12
0.992,25000,25,1,majority,0.05,2,22
0.773,25000,25,1,majority,0.05,3,2
0.902,25000,25,1,majority,0.05,3,12
0.987,25000,25,1,majority,0.05,3,22
0.721,25000,25,1,majority,0.05,4,2
0.864,25000,25,1,majority,0.05,4,12
0.903,25000,25,1,majority,0.05,4,22
0.75,25000,25,1,majority,0.05,5,2
0.851,25000,25,1,majority,0.05,5,12
0.911,25000,25,1,majority,0.05,5,22
0.759,25000,25,1,majority,0.05,6,2
0.943,25000,25,1,majority,0.05,6,12
0.881,25000,25,1,majority,0.05,6,22
0.68,25000,25,1,majority,0.05,7,2
0.781,25000,25,1,majority,0.05,7,12
0.721,25000,25,1,majority,0.05,7,22
0.612,25000,25,1,majority,0.05,8,2
0.822,25000,25,1,majority,0.05,8,12
0.791,25000,25,1,majority,0.05,8,22
0.666,25000,25,1,majority,0.05,9,2
0.666,25000,25,1,majority,0.05,9,12
0.789,25000,25,1,majority,0.05,9,22
0.715,25000,25,1,majority,0.05,10,2
0.84,25000,25,1,majority,0.05,10,12
0.825,25000,25,1,majority,0.05,10,22
0.998,25000,25,1,plurality,0.0,2,2
0.965,25000,25,1,plurality,0.0,2,12
1.002,25000,25,1,plurality,0.0,2,22
0.816,25000,25,1,plurality,0.0,3,2
0.952,25000,25,1,plurality,0.0,3,12
0.946,25000,25,1,plurality,0.0,3,22
0.812,25000,25,1,plurality,0.0,4,2
0.937,25000,25,1,plurality,0.0,4,12
0.97,25000,25,1,plurality,0.0,4,22
0.784,25000,25,1,plurality,0.0,5,2
0.884,25000,25,1,plurality,0.0,5,12
0.968,25000,25,1,plurality,0.0,5,22
0.923,25000,25,1,plurality,0.0,6,2
0.865,25000,25,1,plurality,0.0,6,12
0.92,25000,25,1,plurality,0.0,6,22
0.854,25000,25,1,plurality,0.0,7,2
0.908,25000,25,1,plurality,0.0,7,12
0.932,25000,25,1,plurality,0.0,7,22
0.689,25000,25,1,plurality,0.0,8,2
0.878,25000,25,1,plurality,0.0,8,12
0.918,25000,25,1,plurality,0.0,8,22
0.824,25000,25,1,plurality,0.0,9,2
0.894,25000,25,1,plurality,0.0,9,12
0.926,25000,25,1,plurality,0.0,9,22
0.763,25000,25,1,plurality,0.0,10,2
0.877,25000,25,1,plurality,0.0,10,12
0.874,25000,25,1,plurality,0.0,10,22
0.856,25000,25,1,plurality,0.01,2,2
0.987,25000,25,1,plurality,0.01,2,12
0.964,25000,25,1,plurality,0.01,2,22
0.823,25000,25,1,plurality,0.01,3,2
0.948,25000,25,1,plurality,0.01,3,12
0.961,25000,25,1,plurality,0.01,3,22
0.826,25000,25,1,plurality,0.01,4,2
0.911,25000,25,1,plurality,0.01,4,12
0.946,25000,25,1,plurality,0.01,4,22
0.767,25000,25,1,plurality,0.01,5,2
0.909,25000,25,1,plurality,0.01,5,12
0.947,25000,25,1,plurality,0.01,5,22
0.865,25000,25,1,plurality,0.01,6,2
0.877,25000,25,1,plurality,0.01,6,12
0.929,25000,25,1,plurality,0.01,6,22
0.691,25000,25,1,plurality,0.01,7,2
0.858,25000,25,1,plurality,0.01,7,12
0.89,25000,25,1,plurality,0.01,7,22
0.768,25000,25,1,plurality,0.01,8,2
0.884,25000,25,1,plurality,0.01,8,12
0.882,25000,25,1,plurality,0.01,8,22
0.665,25000,25,1,plurality,0.01,9,2
0.853,25000,25,1,plurality,0.01,9,12
0.909,25000,25,1,plurality,0.01,9,22
0.9,25000,25,1,plurality,0.01,10,2
0.913,25000,25,1,plurality,0.01,10,12
0.896,25000,25,1,plurality,0.01,10,22
0.978,25000,25,1,plurality,0.05,2,2
0.961,25000,25,1,plurality,0.05,2,12
0.995,25000,25,1,plurality,0.05,2,22
0.802,25000,25,1,plurality,0.05,3,2
0.916,25000,25,1,plurality,0.05,3,12
0.951,25000,25,1,plurality,0.05,3,22
0.879,25000,25,1,plurality,0.05,4,2
0.954,25000,25,1,plurality,0.05,4,12
0.95,25000,25,1,plurality,0.05,4,22
0.785,25000,25,1,plurality,0.05,5,2
0.888,25000,25,1,plurality,0.05,5,12
0.911,25000,25,1,plurality,0.05,5,22
0.747,25000,25,1,plurality,0.05,6,2
0.927,25000,25,1,plurality,0.05,6,12
0.906,25000,25,1,plurality,0.05,6,22
0.801,25000,25,1,plurality,0.05,7,2
0.875,25000,25,1,plurality,0.05,7,12
0.901,25000,25,1,plurality,0.05,7,22
0.734,25000,25,1,plurality,0.05,8,2
0.844,25000,25,1,plurality,0.05,8,12
0.917,25000,25,1,plurality,0.05,8,22
0.77,25000,25,1,plurality,0.05,9,2
0.887,25000,25,1,plurality,0.05,9,12
0.92,25000,25,1,plurality,0.05,9,22
0.769,25000,25,1,plurality,0.05,10,2
0.882,25000,25,1,plurality,0.05,10,12
0.905,25000,25,1,plurality,0.05,10,22
0.889,25000,25,2,majority,0.0,2,2
0.978,25000,25,2,majority,0.0,2,12
0.976,25000,25,2,majority,0.0,2,22
0.802,25000,25,2,majority,0.0,3,2
0.931,25000,25,2,majority,0.0,3,12
0.94,25000,25,2,majority,0.0,3,22
0.934,25000,25,2,majority,0.0,4,2
0.928,25000,25,2,majority,0.0,4,12
0.925,25000,25,2,majority,0.0,4,22
0.688,25000,25,2,majority,0.0,5,2
0.886,25000,25,2,majority,0.0,5,12
0.913,25000,25,2,majority,0.0,5,22
0.812,25000,25,2,majority,0.0,6,2
0.823,25000,25,2,majority,0.0,6,12
0.892,25000,25,2,majority,0.0,6,22
0.992,25000,25,2,majority,0.0,7,2
0.865,25000,25,2,majority,0.0,7,12
0.799,25000,25,2,majority,0.0,7,22
0.683,25000,25,2,majority,0.0,8,2
0.869,25000,25,2,majority,0.0,8,12
0.699,25000,25,2,majority,0.0,8,22
0.734,25000,25,2,majority,0.0,9,2
0.769,25000,25,2,majority,0.0,9,12
0.755,25000,25,2,majority,0.0,9,22
0.573,25000,25,2,majority,0.0,10,2
0.831,25000,25,2,majority,0.0,10,12
0.838,25000,25,2,majority,0.0,10,22
0.844,25000,25,2,majority,0.01,2,2
1.008,25000,25,2,majority,0.01,2,12
0.987,25000,25,2,majority,0.01,2,22
0.76,25000,25,2,majority,0.01,3,2
0.894,25000,25,2,majority,0.01,3,12
0.932,25000,25,2,majority,0.01,3,22
0.731,25000,25,2,majority,0.01,4,2
0.867,25000,25,2,majority,0.01,4,12
0.933,25000,25,2,majority,0.01,4,22
0.777,25000,25,2,majority,0.01,5,2
0.947,25000,25,2,majority,0.01,5,12
0.899,25000,25,2,majority,0.01,5,22
0.767,25000,25,2,majority,0.01,6,2
0.856,25000,25,2,majority,0.01,6,12
0.975,25000,25,2,majority,0.01,6,22
0.564,25000,25,2,majority,0.01,7,2
0.794,25000,25,2,majority,0.01,7,12
0.911,25000,25,2,majority,0.01,7,22
0.84,25000,25,2,majority,0.01,8,2
0.878,25000,25,2,majority,0.01,8,12
0.849,25000,25,2,majority,0.01,8,22
0.842,25000,25,2,majority,0.01,9,2
0.863,25000,25,2,majority,0.01,9,12
0.824,25000,25,2,majority,0.01,9,22
0.686,25000,25,2,majority,0.01,10,2
0.841,25000,25,2,majority,0.01,10,12
0.809,25000,25,2,majority,0.01,10,22
0.876,25000,25,2,majority,0.05,2,2
0.962,25000,25,2,majority,0.05,2,12
0.993,25000,25,2,majority,0.05,2,22
0.906,25000,25,2,majority,0.05,3,2
0.931,25000,25,2,majority,0.05,3,12
0.943,25000,25,2,majority,0.05,3,22
0.798,25000,25,2,majority,0.05,4,2
0.79,25000,25,2,majority,0.05,4,12
0.99,25000,25,2,majority,0.05,4,22
0.657,25000,25,2,majority,0.05,5,2
0.842,25000,25,2,majority,0.05,5,12
0.949,25000,25,2,majority,0.05,5,22
0.674,25000,25,2,majority,0.05,6,2
0.846,25000,25,2,majority,0.05,6,12
0.802,25000,25,2,majority,0.05,6,22
0.65,25000,25,2,majority,0.05,7,2
0.851,25000,25,2,majority,0.05,7,12
0.882,25000,25,2,majority,0.05,7,22
0.675,25000,25,2,majority,0.05,8,2
0.785,25000,25,2,majority,0.05,8,12
0.928,25000,25,2,majority,0.05,8,22
0.626,25000,25,2,majority,0.05,9,2
0.835,25000,25,2,majority,0.05,9,12
0.887,25000,25,2,majority,0.05,9,22
0.8,25000,25,2,majority,0.05,10,2
0.829,25000,25,2,majority,0.05,10,12
0.879,25000,25,2,majority,0.05,10,22
0.857,25000,25,2,plurality,0.0,2,2
0.99,25000,25,2,plurality,0.0,2,12
0.969,25000,25,2,plurality,0.0,2,22
0.826,25000,25,2,plurality,0.0,3,2
0.937,25000,25,2,plurality,0.0,3,12
0.973,25000,25,2,plurality,0.0,3,22
0.821,25000,25,2,plurality,0.0,4,2
0.946,25000,25,2,plurality,0.0,4,12
0.918,25000,25,2,plurality,0.0,4,22
0.732,25000,25,2,plurality,0.0,5,2
0.88,25000,25,2,plurality,0.0,5,12
0.943,25000,25,2,plurality,0.0,5,22
0.782,25000,25,2,plurality,0.0,6,2
0.906,25000,25,2,plurality,0.0,6,12
